positive	빨라서 짱 좋 아요 
positive	100 점 넘 좋 아요 
negative	이건 임산부 용 이 아니 네요 너무 쫄려 요 
positive	깔끔 좋 네요 ~ 
negative	넘 얇 고 신축성 도 없 어 안 좋 아요 
positive	행사 기간 이 라 저렴 하 게 구매 했 네요 . 사은품 이 무드 등 이 아니 라 좀 아쉽 네요 . 
negative	니트 소재 가 넘 얇 고 반짝이 네요 ~ ㅠ 
negative	너무너무 느려요 . 기다리 다 다른 거 주문 했 어요 . 언제 오 나 보 자 하 고 취소 안 했 음 . 느려도 너무 느려요 . 제품 사용 의 욕 까지 상실 ! 
positive	배송 도 빠르 고 저렴 하 니 좋 네요 
negative	거실 이 작 아 방등 주문 햇 는데 ? P 이 는 진짜 좋 와요 그러나 전등 이 중고 재품 같 아 기분 이 영 ~~~ 
negative	되게 아쉽 네요 한두 번 입 었 는데 치마 가 늘어나 촌스럽 게 되 서요 버렸 습니다 돈 만 버린 느낌 반바지 레깅스 도 얼마 안가 올 이 쫙 풀리 더니 찢어지 네요 . ... 
positive	딸 이 엄청 좋 아 해 여 싸 게 잘 샀어요 
negative	내 가 원 하 는디 지인 과 좀 틀리 네요 . 그런대로 ok 
positive	할인 가격 으로 구매 하 기 위해 한 달 을 기다려 드디어 구매 했 습니다 매월 1 - 11 에 할인 쿠폰 잘 이용 하 면 저렴 하 게 구입 가능 하 답니다 제품 선택 도 잘 한 거 같 아요 스테인 레스 44 m 실버 남성 이 라면 제 가 구매 한 제품 적극 추천 합니다 정말 세련 되 고 멋 집 니다 
positive	거실 에 설치 했 는데 이쁘 고 디자인 도 최고 예요 ㅎㅎ 좋 은 제품 감사 합니다 대박 나세 요 ^^♥ 
positive	형광 등 보다 훨씬 선명 하 고 밝 고 , 깨끗 하 네요 빠른 배송 감사 합니다 . 
negative	선물 용 으로 안 됩니다 . 본인 이 쓰 고 버리 세요 
negative	볼 28 cm 구매 함 입 구 부분 에 살짝 깨진 게 왔 네요 . 사포질 해도 안 되 서 그냥 쓰 려는데 배송 전 에 확인 을 하 고 보내 주 셨 음 받 는 사람 이 좀 더 기분 이 좋 았 을 텐데 아쉬운 면 이 있 네요 . 
negative	블루 주문 했 는데 그레이 가 왔어요 2 천 원 도 안 하 는 거 교환 하 면 손 해 보 실 거 같 아서 그냥 써요 . 곱창 은 싼 티 가 많이 납니다 
positive	원 플러스 원 에 합리 적 인 가격 으로 잘 샀 어요 . 샤워 후 에 도 향도 오래가 고 유통 기한 도 넉넉 하 게 줘서 좋 아요 . 
negative	다른 제품 과 호환 도 안 되 고 상품 이 날림 인 것 같 아요 
negative	하루 만 에 배송 왓 어요 감 솨 형광 비비 상담원 사건 무서워서 담 에 안 살 래요 
negative	? s ? s 이 없이 상자 에 그냥 덜렁 . . 안 터져 온 게 다행 이 네요 
positive	가성 비 최고 입니다 . 
positive	좋 으네 요 가격 도 저렴 하 고 . . 밝은색 은 때 가 너무 타 서 와인 으로 구입 했 는데 고급 스럽 고 좋 아요 
negative	배송 은 대한 통운 으로 빨리 왔으나 아랫부분 에 사진 처럼 녹슬 어서 왔 어요 . 더 싼 판매자 가 녹슨 제품 이 왔 다는 후기 가 많 아서 일부러 더 비싼 여기 에 시킨 건데 양쪽 아래 녹슬 고 군데군데 스크래치 가 ㅡㅡ 현관문 에 하 는 거 라 그냥 쓰 지만 박스 에 구멍 도 뚫려 있 고 안 에 비닐 도 더럽 구요 . 반품 제품 보내 신 건지 의문 스럽 네요 . 그리고 추가 패널 은 본체 보다 더 얇 아요 여기 서 자체 제작 한 건가요 ㅡㅡ ? ? 
positive	두보 레 100 gX 12 개 / 해피 바스 비누 12 개 / 세수 비누 / 클렌징 [ 옵션 ] 선택 하 기 : 선택 4 ) 해피 바스 올리브 바 ( 100 gx 12 개 ) 
negative	해외 배송 보다 느린 듯 거의 2 주 만 에 받 음 
negative	이틀 만 에 뒷 꿈 치 끈 이 떨어지 고 박음질 상태 가 않 좋 아요 . 
positive	코팅 도 좋 고 맘 에 들 어요 ^^ 
negative	쿠션 솜 도 같이 있 는 줄 알 고 구매 를 했 는데 커버 만 딸랑 오 네여 ;; 가격 이 너무 비싸 네여 커버 에 비해 ㅡㅡ 
positive	잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 잘 받 았 어요 ~ 
negative	아직 사용 해 보 지 못한 거 라 사용 해 볼려고 구매 했 습니다 . 
positive	항상 여름 마다 우산 을 사 는데 어디 로 가 는 건지 . . ㅠ 그래서 장마 오 기 전 에 미리 3 개 구매 했 어요 . 일부러 눈 에 띄 는 환한 색 위주 로 사 보 았 구요 . 색상 도 화면 그대로 너무 이 쁩니다 . 우산 은 온라인 이 정말 저렴 해 여 ! 
negative	생각 보다 너무 별루 네요 
negative	발 이 작 은 편 인데 도 발 이 훤히 비치 네요 . 
positive	그새 샘플 까지 주 네요 ? ? 
positive	OTL 고리 자석 은 괜찬은대요 평자 석 쉽 게 뿌러 지내 요 택배 받 자마자 지 들 끼리 붙 어서 분리 하 는 대 뚝 분 지러 짐 ㅠㅠ OTL 
positive	배송 도 빠르 고 가격 도 저렴 해서 좋 아요 
positive	배송 지연 으로 문자 도 오 고 정직 한 거 같 아요 . 
negative	이틀 만 에 왔 는데 공 뎀 이 안 오 길 바라 고 또 바라 고 선물 용 이 라 판매자 한테 꼼꼼히 신경 써 달 라고 문의 까지 했 는데 공 뎀 이 왔 네요 . 검수 하 는 건 공장 문제 지만 택배 포장 하 는 건 판매자 일 아닌가요 ? 박스 에 넣 으면서 보 지 도 않 나요 ? 그냥 눈 으로 슥 확인 해 달 라고 했 는데 하 자 있 는 걸 보내 면 소비자 기만 이 죠 . 소비자 입장 에서 는 일부러 보냈 나 생각 도 들 고요 . 진짜 화 나요 . 일 처리 똑바로 하 세요 . 
negative	스크래치 가 너무 많 아요 . 
negative	얼굴 에 트러블 나 요 ㅠ 3 개 나 샀 는데 안습 ㅠ 이거 만 쓰 고 나 면 간지럽 고 각질 생기 고 빨개지 네요 ㅠ 에휴 ㅠㅜ 
negative	생각 했 던 것 과 달랐 어요 . .. ㅠ 
negative	이렇게 왔 습니다 . 한 제품 이 그런 거 같 은데 한 개 따로 배송 해 주 나요 , ? 
negative	흰색 주문 했 는데 검 은 색 왔 네요 . . ㅋㅋㅋ ㅋㅋ 그냥 쓸께요 
negative	빨리 회수 해 가 세요 . 
positive	잇몸 약한 어르신 들 한테 선물 해 드렸 더니 좋 아 하 시 네요 만족 해요 ~~~ 
positive	바디 로션 좋 아오 ㅡ 
negative	그냥 싸구려 랴 어쩔 수 없 구나 하 고 신음 . 마감 이 쓰레기 . 배송 은 일 주일 만 이 옴 
positive	완전 마음 에 들 어요 ~~ 
negative	치즈 가 냉장고 에 차갑 게 둬도 찐득 거려요 
positive	딱 정말 딱 맞 는 정 사이즈 에 여 런닝 화 라 그런가 ? d 감기 네요 
negative	그림 이 귀엽 네요 . 아주 얇 아요 . 붙이 기 는 어렵 지 않 습니다 
negative	애기 놓 기 전 에 세제 를 구입 했 는데 밑 에 용기 가 깨져서 와서 연락 했 는데 . . 출산 을 하 는 바람 에 . . ㅜㅜ이미 반품 을 못 하 지만 기분 되게 안 좋 았 어요 . 배송 에 신경 써 줬 으면 좋 겠 어요 
positive	사음 품 이 이뻐요 
positive	저렴 한 가격 에 품질 도 괜찮 아요 자주 신 지만 금방 늘어나 서 자주 사 게 되 는데 저렴 한 가격 에 구입 할 수 있 어서 좋 았 습니다 . 제품 이 이상 할까봐 걱정 했 지만 품질 도 괜찮 네요 . 
negative	가격 대비 맘 에 안 듭니다 반품 비 가 아까워서 그냥 써야 겠 네요 
negative	바닥 이 딱딱 해요 
negative	별로 임 . 갤럭시 s 7 에 전체 커버 인 줄 알 고 샀 는데 기존 필름 보다 더 작 네요 . 쓰 지 못합니다 . 
positive	항상 쓰 는 제품 이 라 가격 비교 하 고 주문 했 네요 . .. 터진 거 없이 잘 도착 했 어요 . .. 배송 도 빠르 고 . .. 많이 파 세요 
positive	이뻐요 ! ^^ 
positive	너무 좋 네요 ㅎ 
negative	완전 별로 다 . 싸 보여 
positive	저렴 한 ㄱ ㅏ 격 에 잘 사 긴 햇 는데 , , 풀 팁 은 , , , 제일 큰 것 도 , , 작 네요 , ㅠ 제 엄지 손톱 이 좀 , , 많이 큰 듯 , ㅠㅠ 그래도 글 엇지 , , 웨 이렇게 작 은지 , ㅠ 속상해 , !!! 여 튼 , , , 저렴 하 긴 한데 , 잘 쓰일 진 모르 겟 써요 ㅋ 풀 팁 은 , ㅋㅋㅋ 
negative	그냥저냥 쓸 만 해요 
positive	생각 보다 너무 이뻐요 
positive	좀 얇 지만 . . 조음 
negative	마감 처리 가 참 뛰어나 네요 , 찢어진 청바지 처럼 빈티지 한 멋 이 있 습니다 . 고리 쪽 은 페인트 가 벗겨지 고 녹 이 슬 어 있 는 게 앤틱 한 멋 이 느껴집니다 . 
negative	아씨 거품 리필 6 용기 하나 주문 해서 12300 원 결제 했 는데 뜬금없이 액상 6 개 보내 요 ? 액상 리필 6 개 가 11600 원 이 니까 700 원 갈취 당했 네 전화 라도 해 줘야 하 는 거 아냐 ? 반품 도 번거롭 게 
negative	별로 별로 별로 . . 박스 뜨 더 져 옴 . . 기분 별 로 
positive	저 렴 이 하 게 잘 사 ㅛ어요 
negative	스탠드 에어컨 원형 스판 커버 25 cm 이상 늘어난다고 해서 사이즈 가 좀 작 지만 믿 고 샀 는데 , 그만큼 늘어나 지 않 아서 사용 하 기 불편 함 . 
negative	좋 은데요 , 다른 곳 은 사은품 도 잘 주 던데 , 여기 는 그런 것 도 없 네요 
negative	제품 하 자네 요 배송 받 고 12 월 25 일 날 달 았 는데 하루 지나 고 나 니까 불 이 희미 하 게 만 계속 들어 고 희미 한 상태 로 꺼지 지 않 네요 교환 해 주 세요 
positive	일단 저 는 눈 이 하나 도 맵 지 않 고 양 도 3 병 이 라 언니 랑 나눠서 쓰 고 있 구요 . 좋 습니당 
negative	좋 아요 좋 아요 조아 요 조아 요 좋 아요 좋 아요 조아 요 조아 요 좋 아요 좋 아요 조아 요 조아 요 좋 아요 좋 아요 조아 요 조아 요 좋 아요 좋 아요 조아 요 조아 요 좋 아요 좋 아요 조아 요 조아 요 
positive	지속력 좋 고 색상 예뻐서 좋 아요 가 성비 도 짱 좋 네요 ! ! 
negative	오 자마자 택배 열 어 봤 는데 내용물 이 다 흘러 있 네요 . .. 
positive	리본 끈 을 찾 다가 랭킹 1 위 를 보 고 딱 들어오 니 이쁜 머리 끈 들 이 많이 있 더라구요 그래도 그 중 에 제 가 자주 할 머리 끈 을 찾 아서 고른 게 ? 땡 이 무늬 에 네이비 색이 였 죵 ~ 요새 머리 도 자주 묶 고 다녀서 정말 갠 차 는 거 같 아요 ~ 
negative	여름 이 라 흰 바지 샀 는데 팬티 까지 다 비쳐서 긴 티셔츠 랑 만 입 어요 . 바꾸 기 귀찮 아서 그냥 입 습니다 
negative	약간 의 재질 불량 약간 의 얼룩 ㅋㅋㅋ 기냥 저냥 막 쓸려고 구입 한 거 니 잘 쓸께요 . 
negative	여기 화분 매년 사 는데 . 몇 백 원 오프라인 보다 싼데 . . 이유 가 있 는 듯 . . 파인애플 세이지 옮겨 심 었 더니 축 늘어지 네요 . 몇 가닥 되 지 도 않 고 . . 
negative	경화제 인지 나발 인지 계속 흘러나오 고 스티커 붙혀 놔도 구멍 이 란 구멍 에 다 들어가 고 괜히 사 서 스트레스 만 받 았 네 . 최악 ! 재 구매 의사 절대 없 음 . 
negative	한 번 싸 면 바로 바로 갈 아 줄려고 사 긴 한건데 넘 얇 아서 ㅋ 
negative	설치 후 몇 일 지났 는데 물 이 샙 니다 . 한 방울 씩 뚝뚝 떨어집니다 
negative	방 수요 커버 가 너무 우산 천 같 은 느낌 ㅋ 
positive	애기 손 싸 게 배송 비 가 들어갔 지만 . . 애기 용품 점 에 비해서 가격 저렴 하 구요 . . 배송 또한 정말 빠르 게 왔 네요 ^^ 받 자마자 바로 빨아널 구 내일 아가 한테 바로 쒸 워 줄 랍니다 ^^ 마니 파 세요 ! ! 번창 하 시 구요 ! 
negative	블랙 주문 했 는디 화이트 가 옴 가격 차이 가 나 는데 . ... ㅠㅠ 반품 하 기 귀찮 아 그냥 씁니다 . .... 양심 것 장사 합시다 . ... 4 개 를 블랙 주문 했 느 데 . .. 1 개 만 화이 트 면 좀 그렇 네요 . ..!!!! 
negative	배송 통도 옵티머스 g 프로 인데 겔 럭 시 통 에 담겨 오 고 상품 에 도 이상 한 잡티 같 은 게 묻 어 왔 네요 싼 맛 에 사 는 거 죠 그래도 이건 아니 라고 생각 합니다 . 
positive	코로나 19 로 인해 외부 바이러스 차단 을 위해 니트릴 장갑 을 준비 했 습니다 . 크 기 도 적당 하 고 튼튼 합니다 . 
negative	작 은 듯 합니다 . 
positive	바디 에센스 오일 
negative	생각 보다 별로 예요 . 돈 아깝 지만 귀찬 아서 반품 안 할려구요 . 
positive	항상 사용 하 는 제품 가격 이 올랐 던데 그나마 저렴 하 게 구매 했 네요 
positive	얇 고 따뜻 해요 크 기 도 적당 하 고 좋 습니다 
positive	가격 도 착하 고 두 개 를 이 정도 가격 이 라 참 좋 아요 후라이팬 은 여기 꺼 가 좋 은 듯 해요 오래 잘 쓸 수 있 어요 사은품 도 함께 주 셔서 감사 합니다 잘 사용 할게요 받 자마자 길들이 기 한 후 바로 사용 했 어요 크 기 도 적당 하 고 좋 네요 배송 도 하루 걸렸 어요 또 필요 하 면 구매 할게요 
negative	다 뜨 네요 
positive	싸 게 잘 샀 습니다 . 근데 벌써 한 켤레 구멍 났 네요 ;;; 
negative	970 원 짜리 너무 잘 떨어지 네요 일반 보단 싸 지만 일반 장갑 은 열흘 은 쓰 던 게 3 일 만 에 너덜너덜 하 게 코팅 이 벗겨지 네요 . 하루 만 에 코팅 이 벗겨져서 좀 어이없 네요 . .. 전혀 싸 다는 생각 이 안 남 
negative	크기 가 생각 보다 크 네요 
negative	해외 직구 한 기분 임 . 국내 온라인 쇼핑 사상 배송 시간 최장 기록 . 1 월 13 일 주문 하 여 20 일 에 받 음 . 다행히 물건 은 이상 없 음 . 
negative	장난 하나 사이다 하나 터져서 오 고 박스 다 젖 음 
positive	네 가볍 고 저렴 하 고 좋 습니다 
positive	좋 아용 ~ 잘 쓸께요 ~~ 
positive	좋 인요 
positive	생각 지 못한 사은품 와서 좋 아요 
positive	디자인 예쁘 고 마감 이 깔끔 하 네요 
negative	엣지 부분 이 잘 붙 지 않 네요 
negative	색상 그 린이 로 주문 했 는데 회색 으로 오 네여 너무 대충 보내 는 거 같 아 여 ㅡㅡ ;;;; 
positive	나쁘 지 않 습니다 좋 네요 . 
negative	발찌 . 구매 . 너무 줄 이 짧 아요 . 나 같이 발목 뚜 꺼 워 서 . 줄 이 짧 아용 . ㅠㅠ 
positive	가격 이 싸 서 걱정 이 였 는대 생각 보다 좋 은 거 같 아요 ^^ 
positive	잘 닦이 고 조아 여 
positive	배송 생각 보다 빨리 왔 어요 코코아색 흐리 다던 대 진한 코코아색 이 에요 암막 도 잘 되 고 재질 도 좋 아요 도톰 하 니 아일 랫 이 라 편하 고 이쁘 네요 
negative	사이즈 선정 을 잘못 해서 너무 큰 거 주문 해서 잘 모르 겠 어요 
positive	대체 적 으로 만족 합니다 . 마감 작업 이 좀 미흡 하 고 보 드 칠 이 잘 안 돼 있 어서 저렴 해 보이 네요 . . ㅜㅜ 
negative	개봉 첫 향 만 나 고 그 뒤 론 영 ~~~ 향기 지속력 이 부족 하 네요 
negative	캔 몇 개 가 터져 있 네요 그래도 배송 은 빨라서 좋 습니다 
positive	분홍 예뻐요 손잡이 도 말랑말랑 
negative	회색 만 주문 했 는데 힌 색 검정 살색 다 썩여서 왔 네요 . ... 구차 나 서 걍씁니당 . .. 
negative	팩 이 너무 별로 에요 . . 쓰 다가 도저히 안 되 겠 어서 버렸 어요 
positive	바퀴 도 크 고 튼튼 하 고 좋 아요 ~~~ 가격 도 굿 ~~ 
positive	똑 떨어져서 굶 을 뻔 했 는데 ㅋ ^^;;; 바로 발송 해 주 셨 네요 울 집 개똥 이 잘 먹 고 매번 주문 하 고 있 어요 
positive	잘 샀어요 수고 하 세 욤 
negative	이 택배 기사 는 항상 연락 도 없이 기냥 경비실 에 물건 맡겨 놓 고 가 네요 물건 받 아 주 는 사람 이 따로 있 는지 아 는가 봐요 항상 배송 완료 확인 후 경비실 서 물건 ? O 이 오 네요 
negative	저 는 유치원 다니 는 아이 랑 아이 들 하원 후 에 놀이터 에서 잘 놀 거든요 . 같이 나눠 먹 으려고 샀 는데 상태 가 너무 메롱 이 예요 . 나 나 아이 들 하고 나 나눠 먹 어야 겠어요 . 선물 로 주 기 예 는 좀 별로 네요 
negative	집 앞 에 용품 점 보다 초 콤 비싼데 거긴 없 는 거 라 한 번 시켜 봤 는데 완전 어디 서 버려진 거 주워다 준 거 마냥 다 뜯겨 져 인 는 거 를 말 이 지여 애기 먹 는 거 세척 하 는 건데 더럽 게 글 고 부실 해서 두 번 실망 했 고 그냥 앞 에서 살걸 후회 댐 짜 잉 남 
negative	고무줄 꼬 매 놓 은 데 가 너무 뻣뻣 해서 발 이 너무 아파요 . .. ㅜㅜ 안쪽 바느질 이 엉망 이 예요 . 발등 에 물집 잡혔 음 . . ㅜㅜ 뒤꿈치 도 아니 고 발등 에 물집 잡히 긴 처음 . ㅜㅜ 
negative	헐 며칠 전 마트 갔 더니 한 개 에 500 원 밖에 안 하 더군요 . 구입 처 에서 는 대량 으로 갔 고 있 을 텐데 왜 이렇게 비싼 거 죠 비누 는 영 꽝 이 군요 . 
positive	솔 도 비싼데 . . 여긴 싸 네요 . . 원 플 원 이 라 더 좋 아요 . . 
positive	화장지 품질 이 좋 아요 . 또 주문 할게요 . 
positive	약간 바르 고 나 면 화한 ? 느낌 은 있 는데 딱히 트러블 은 안 나 서 계속 사용 중 이 에요 ! 촉촉 하 니 좋 아요 ㅎㅎㅎ 냉장고 에 넣 고 사용 하 는 게 시원 하 니 더 좋 아요 ! 
positive	아직 설치 전이 라 정확 하 게 제품 에 대해 이야기 하 기 는 어렵 고 일단 괜찮 은 것 같 습니다 . 
negative	안 에 들 어 있 는 패드 인데 다 쭈굴쭈굴해져있네요 , 이걸 어떻게 사용 하 라고 보내 주 신 건지 , 재고 관리 가 어떻게 되 고 있 는지 모르 겠 네요 , 이런 패드 였 다면 안 샀 어요 . 
positive	귀여운 슬리퍼 좋 아요 
positive	늘 쓰 던 거 라 . .. 감사 합니다 . . 
positive	말린 장미색 이 라 샀어요 은은 한 발색 만족 합니다 
positive	가볍 구 이뻐요 가격 도 싸 고 좋 아요 
positive	배송 빨라요 ~ 3 개 라서 마음 푸근 해요 ~ 
negative	세트 구성 품 을 제대로 안 보 고 산 걸 후 회중 . .. 바벨 총 중량 20 이상 을 원했 는데 . .. ㅠ 제대로 안 보 고 구매 한 내탓이 라 다 뜯 어서 조립 하 고 아쉬운 대로 쓸려고 조립 하 고 들 다 보 니 . .. 꽉 조였 는데 도 올렸 다 내릴 때 마다 살짝 씩 돌 아서 무게 중심 에 자꾸 방해 됩니다 . .. 
positive	잘 마실 게 요 ^^ 
positive	김치냉장고 를 새로 사 면서 오래 된 김치냉장고 를 안 버리 길 잘 했 네요 . 배송 받 자마자 김치냉장고 에 콜라 48 개 가 들어가 니 한 가득 이 네요 . 원래 1 . 8 리터 를 주로 오프라인 에서 구입 했었 는데 탄산 이 빠져서 500 ml 로 바꾸 길 잘 한 것 같 습니다 . 중요 한 건 저 는 안 먹 는다는 게 함정 이 네요 . 
positive	택배 가 넘 늦 음 . . 
negative	냄새 많이 납니다 . 다른 제품 도 냄새나 는데 이건 유독 많이 납니다 . 매트 깔 고 만 48 시간 이 지났 고 물걸레질 도 물걸레 청소기 로 3 번 닦 고 틈틈이 환기 도 했 는데 아직 냄새 납니다 . 아이 가 이 냄새 를 계속 맡 아도 되 나 걱정 될 정도 입니다 . 그리고 미끄럽 습니다 . 제품 에 휘발 성 물질 이 있 는지 주변 바닥 까지 다 미끄럽 습니다 . 아마 이 성분 때문 에 냄새 도 나 는 것 이 아닌가 생각 됩니다 . 
negative	음 삼겹살 의 경우 좀 더 먹 기 좋 게 손질 해 주심 이 어떨지 합니다 
positive	가격 때문 에 신발 상태 걱정 했 는데 너무 괜찮 아요 다른 신발 하나 더 구매 해야 겠 어요 
positive	쟁여 놓 고 먹 는 둘째 아이 간식 입니다 . 이거 만 줘도 성분 걱정 안 해도 되 고 많이 먹 어도 부담 없 고 넘 좋 아요 ~ 강추 합니다 
positive	순정 , 보쉬 , 불스원 꺼 다 써 봤 지만 3 m 이 제일 잘 닦이 네요 ~ 
positive	맘 에 들 어요 아 쥬 
positive	짱 좋 아요 ㅋㅋ 똥 손 도 잘 붙일 수 있 어요 ㅋ 
negative	배송 이틀 만 에 왔 어요 생각 보다 부드럽 진 않 아요 
negative	다리안 쪽 박음질 따라 천 이 헤어져 양털 하얗 게 보임 태그 버려서 반품 못 함 제대로 된 것 좀 팔 면 안 되 나 
positive	보 솜 이 싸 고 넘 좋 아요 
positive	항상 쓰 는 제품 트러블 도 없 고 저렴 한 일석이조 네요 
negative	질기 고 구울 때 부터 이상 한 고기 ? ? 는 냄새 나 고 고기 라면 안 가리 는 우리 아들 이 이렇게 맛없 는 고기 첨 먹 어 본다고 몇 점 먹 지 도 않 고 수저 놓 네요 ㅜㅜ 괜히 마니 삿 어 후기 믿 엇 는데 ㅜㅜ 
negative	역시 광고 는 믿 을 게 못 되 요 . . 포인트 랑 써서 만 오 천 원 정도 에 구매 햇 는데 돈 도 포인트 도 아깝 네요 . . 더 비싸 게 삿 으면 진짜 화날 뻔 햇 어요 
negative	부서져 있 어요 
positive	유기농 순면 으로 바꾸 고 나서 는 이것 만 찾 게 되 네요 ~ 행사 가 로 잘 구매 했 어요 ~ 유통 기한 도 길 고 오래 동안 잘 쓰 겠 습니다 . 
positive	가격 대비 조아 효 ~ 두 번 째 구매 에 요 
negative	제조 일 이 11 년 도 에요 
positive	, . 468 ㅁ 4 ㅣ 8 ㅁ 48 ㅁ 
positive	아직 써 보 진 않 았 지만 나름 만족 해요 ㅋ 
positive	수유 잠옷 예뻐요 ~~~ 이제 슬슬 배 도 불러오 고 긴팔 을 입 고 자 야 될 거 같 아 구매 했 어요 ~~~ 넉넉 하 게 입 으려고 XL 샀 는데 그렇게 안 커요 ~ 편하 게 입 을 정도 ㅎ 참고 로 저 는 키 170 에 몸무게 55 예요 ~ 지금 이제 14 주 차 됐 고 요 ~ 참고 하 세요 ~~ 
positive	부드럽 고 잘 닦이 고 향 도 좋 습니다 ^^ ㄱ ㅏ격대비 만족 합니다 
positive	커피 도 맛있 고 손 편지 감동 ! ! 좋 네요 ~^^ 자주 주문 해야 겠 어요 ! !! 
positive	좋 아요 싸 게 섰어요 
negative	전혀 다른 물건 으로 배송 해 놓 고 사과 한마디 도 없 고 확인 도 안 하 고 하나 뜯어먹 으 게 잘못 이 라고 검은콩 두유 잘못 온 건 아무 도 안 먹 고 결국 날짜 지나 버리 게 생겼 네요 ㅡㅡ 요 우유 자주 시켜 먹 었 는데 실망 이 네요 ㅡㅡ 
positive	배송 빠르 고 싼 맛 에 샀어요 
negative	좋 아서 샀 는데 이번 에 는 불량 이 왔 네요 ㅠ 실망 입니다 
positive	잘 챙겨서 보내 주 셨 네요 
positive	전 에 부터 사달 라던 건데 금액 이 다운 되 서 두 개 샀 네요 디 잔 이 면 나름 괜찮 습니다 . 
positive	종 아요 ㅎㅎ 
positive	우와 우와 우와 왕 싸 요 진짜 진짜 좋 네요 감사 합니다 ^ 0 ^ 
positive	감사 햐 요 
negative	뒤꿈치 쿠션 삐뚤 려 서 옴 
negative	냄새 가 너무 나 요 . 저 만 그런가요 ? 지금 한 달 이 지났 는데 계속 화학 냄새 가 나 네요 . 좀 놔두 면 괜찮 을까 싶 어 계속 닦 고 만 있 는데 . ... 한 달 지나 서 반품 할 수 도 없 고 , 친환경 이 맞 긴 한 건지 . .... 냄새 만 없 으면 쿠션 감 도 좋 고 , 디자인 도 맘 에 드 는 뎅 ㅠ 
positive	재품 도 깔끔 하 고 빠른 배송 만족 합니다 
negative	오렌지 를 주문 했 는데 옐로우 가 왔 어요 ! !! 교환 할 상황 이 안 되 서 그냥 쓰 겟 는데 너무 하 네요 잘 확인 을 하 셔야죠 뭐 상품 은 다 좋 은데 불 밝기 조절 이 안 됨 ㅠㅠㅠ 
positive	일단 c 06 으로 구매 했 는데 2 일 밖에 안 걸리 고 포장 상태 너무 좋 아요 중고 라고 못 믿 을 정도 로 깨끗 하 고 키보드 장 패드 마우스 까지 무료 로 주 니 너무 감사 하 고 요 사진 처럼 케이스 는 걍 일반 적 인 사무 용 컴 같 지만 겜 잘 돌아갑니다 오버 워치 는 최상 으로 해도 프레임 드 랍 없 고 렉 도 없 습니다 피파 는 높 음 으로 해도 렉 없 고 롤 도 잘 돌아가 고 콜 오브 듀티 는 저 사양 으로 하 지만 렉 없 습니다 ㅎㅎ 아직 배 그 안 돌렸 지만 이 정도 면 중간 사양 도 잘 돌아갈 거 라고 생각 됩니다 체인지 컴 에서 모니터 도 살 려고 준비 중 입니다 그리고 윈도우 10 들 어 있 고 요 정품 인증 과 인증 하 는 방법 이 컴퓨터 안 해 들 어 있 어 안심 하 세요 ㅎㅎ 체인지 컴 파이팅 ! ! 
positive	배송 도 빠르 고 싸 게 잘 샀 습니다 가격 대비 품질 도 좋 아 가 성비 좋 습니다 
positive	역시 국민 속싸개 애기 가 잘 자네 요 . . 
positive	싸 게 샀어요 굿 
positive	눕 기 는 편한 데 안기 는 불편 하 네요 . . . . . . . . . ......................... 
positive	풋 크림 찾 다가 상 품평 이 좋 아서 구매 하 게 되 었 어요 . 며칠 은 좀 고민 했 는데 다른 여러 브랜드 가 있 어서 . . 그런데 진짜 좋 아요 . 애 아빠 뒤 에 하얀 각질 도 많 고 갈라지 고 했 는데 몇 번 안 발랐 는데 도 많이 나아졌 어요 . 신기 하 게 ~ 
positive	맘 에 들 어요 사업 번창 하 세요 
negative	약국 에서 더 저렴 하 게 파 네요 . .. ㅠ 
negative	기대 만큼 좋 은 가격 과 빠른 배송 만족 합니다 . 
positive	좋 아요 좋 아요 녹안 쓰 는 제 질 이 라 더욱 안심 되 내요 ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ 다음 에 또 사 겟 습니다 ~~~! 
negative	어짜피 받 으면 세탁 하 겠 지만 요 아이 들 침대 용 으로 산 건데 더럽 게 오 면 아이 엄마 로써 쫌 그렇 죠 ;; 반품 할까 하 다가 급 하 기 도 급하 고 어짜피 한번 세탁 할 꺼 그냥 쓰 자는 맘 으로 반품 신청 은 안 했 네요 
positive	맛있 어요 . 진짜 
positive	좋 은 가격 에 잘 샀어요 
negative	생각 보다 작 네요 닥터 브로너 스가 950 이 구 이게 1000 인데 ㅋㅋ 흠 구 냥 써볼 게 ㅕ 
positive	가격 대비 짱 가격 대비 짱 
positive	항상 사용 하 던 거 라 싸 게 잘 샀 네요 
